,crop_path,painting_name,no_of_descriptors,no_of_matches,dist_median,dist_mean,dist_std,no_of_outliers,no_of_inliers,homography_norm,homography_det,directory,origin_painting,class,inliers_ratio,matches_ratio,inliers_to_descriptors_ratio,classification,set
9451,.\objects\paintings\TheProcessionToCalvary\crops\person\TheProcessionToCalvary92.jpg,TheProcessionToCalvary,111,84.0,14.421538352966309,29.501115770567036,39.63996783877178,0.0,84.0,1094.462606477202,1.0010951631588758,paintings,TheProcessionToCalvary,identity,1.0,0.7567567567567568,0.7567567567567568,1,train
9467,.\objects\paintings\TheProcessionToCalvary\crops\person\TheProcessionToCalvary93.jpg,TheProcessionToCalvary,211,170.0,14.142091751098633,33.98773993884816,45.88968203310013,2.0,168.0,2006.1860546192315,1.0007230414358068,paintings,TheProcessionToCalvary,identity,0.9882352941176471,0.8056872037914692,0.7962085308056872,1,train
9483,.\objects\paintings\TheProcessionToCalvary\crops\person\TheProcessionToCalvary94.jpg,TheProcessionToCalvary,617,497.0,13.45362377166748,25.478351314782618,34.325909904983504,3.0,494.0,2891.7947205398123,0.9997335538082666,paintings,TheProcessionToCalvary,identity,0.993963782696177,0.8055105348460292,0.8006482982171799,1,train
9499,.\objects\paintings\TheProcessionToCalvary\crops\person\TheProcessionToCalvary95.jpg,TheProcessionToCalvary,236,186.0,14.764822959899902,34.92020468045307,49.14728602221685,3.0,183.0,1552.8641313019689,1.000242370488647,paintings,TheProcessionToCalvary,identity,0.9838709677419355,0.788135593220339,0.7754237288135594,1,train
9515,.\objects\paintings\TheProcessionToCalvary\crops\person\TheProcessionToCalvary96.jpg,TheProcessionToCalvary,294,224.0,14.645012855529783,34.86734141090086,45.27215067974651,3.0,221.0,1694.02623509376,1.0001616330333665,paintings,TheProcessionToCalvary,identity,0.9866071428571429,0.7619047619047619,0.7517006802721088,1,train
9531,.\objects\paintings\TheProcessionToCalvary\crops\person\TheProcessionToCalvary97.jpg,TheProcessionToCalvary,284,216.0,17.77529811859131,46.45348459261435,56.5027421135024,2.0,214.0,2187.234542005121,1.0000201097288908,paintings,TheProcessionToCalvary,identity,0.9907407407407407,0.7605633802816901,0.7535211267605634,1,train
9547,.\objects\paintings\TheProcessionToCalvary\crops\person\TheProcessionToCalvary98.jpg,TheProcessionToCalvary,156,121.0,17.66352081298828,45.46808310579662,53.83392421582621,1.0,120.0,2826.471924406592,0.9993213984199114,paintings,TheProcessionToCalvary,identity,0.9917355371900827,0.7756410256410257,0.7692307692307693,1,train
9563,.\objects\paintings\TheProcessionToCalvary\crops\person\TheProcessionToCalvary99.jpg,TheProcessionToCalvary,1044,777.0,13.527749061584473,27.27297380992345,34.464606153968774,3.0,774.0,2451.0815046895523,0.9998333154911062,paintings,TheProcessionToCalvary,identity,0.9961389961389961,0.7442528735632183,0.7413793103448276,1,train
9596,.\objects\paintings\TheSermonOfSaintJohnTheBaptist\crops\person\TheSermonOfSaintJohnTheBaptist10.jpg,TheSermonOfSaintJohnTheBaptist,634,515.0,11.40175437927246,22.048561442014083,29.233123092207418,2.0,513.0,4066.7320809639778,1.0001397159598628,paintings,TheSermonOfSaintJohnTheBaptist,identity,0.996116504854369,0.8123028391167192,0.8091482649842271,1,train
9612,.\objects\paintings\TheSermonOfSaintJohnTheBaptist\crops\person\TheSermonOfSaintJohnTheBaptist11.jpg,TheSermonOfSaintJohnTheBaptist,473,377.0,12.247448921203612,24.467368354215544,30.35100372245986,2.0,375.0,4374.405801196707,0.9998635013001912,paintings,TheSermonOfSaintJohnTheBaptist,identity,0.9946949602122016,0.7970401691331924,0.7928118393234672,1,train
9644,.\objects\paintings\TheSermonOfSaintJohnTheBaptist\crops\person\TheSermonOfSaintJohnTheBaptist13.jpg,TheSermonOfSaintJohnTheBaptist,1705,1381.0,14.73091983795166,29.692664855809248,37.542930819254536,5.0,1376.0,4995.592707052835,0.9999608877632312,paintings,TheSermonOfSaintJohnTheBaptist,identity,0.99637943519189,0.8099706744868035,0.8070381231671554,1,train
9660,.\objects\paintings\TheSermonOfSaintJohnTheBaptist\crops\person\TheSermonOfSaintJohnTheBaptist14.jpg,TheSermonOfSaintJohnTheBaptist,1540,1206.0,15.23154640197754,29.16071846641316,36.11867669015013,6.0,1200.0,4737.811100319684,1.0000593573692762,paintings,TheSermonOfSaintJohnTheBaptist,identity,0.9950248756218906,0.7831168831168831,0.7792207792207793,1,train
9708,.\objects\paintings\TheSermonOfSaintJohnTheBaptist\crops\person\TheSermonOfSaintJohnTheBaptist17.jpg,TheSermonOfSaintJohnTheBaptist,877,679.0,18.0,31.2401660654436,35.90841567766611,7.0,672.0,4070.7591135906496,1.0000344709645557,paintings,TheSermonOfSaintJohnTheBaptist,identity,0.9896907216494846,0.774230330672748,0.766248574686431,1,train
9724,.\objects\paintings\TheSermonOfSaintJohnTheBaptist\crops\person\TheSermonOfSaintJohnTheBaptist18.jpg,TheSermonOfSaintJohnTheBaptist,1430,1098.0,17.34935188293457,29.72101632352301,34.92027089111313,11.0,1087.0,3890.666825769815,1.0000795351646474,paintings,TheSermonOfSaintJohnTheBaptist,identity,0.9899817850637522,0.7678321678321678,0.7601398601398601,1,train
9740,.\objects\paintings\TheSermonOfSaintJohnTheBaptist\crops\person\TheSermonOfSaintJohnTheBaptist19.jpg,TheSermonOfSaintJohnTheBaptist,1165,920.0,18.64134693145752,32.5492124185614,39.04961825580892,7.0,913.0,5073.563074034194,0.9999349429641206,paintings,TheSermonOfSaintJohnTheBaptist,identity,0.9923913043478261,0.7896995708154506,0.7836909871244635,1,train
9772,.\objects\paintings\TheSermonOfSaintJohnTheBaptist\crops\person\TheSermonOfSaintJohnTheBaptist20.jpg,TheSermonOfSaintJohnTheBaptist,6504,5610.0,10.58300495147705,20.08065593448765,27.402981711383696,20.0,5590.0,4467.064193378651,1.0000174054961264,paintings,TheSermonOfSaintJohnTheBaptist,identity,0.9964349376114082,0.8625461254612546,0.8594710947109471,1,train
9788,.\objects\paintings\TheSermonOfSaintJohnTheBaptist\crops\person\TheSermonOfSaintJohnTheBaptist21.jpg,TheSermonOfSaintJohnTheBaptist,2569,2017.0,19.078784942626957,31.352926817280736,34.358349771642814,12.0,2005.0,5275.627710303903,1.0000056213913275,paintings,TheSermonOfSaintJohnTheBaptist,identity,0.9940505701536936,0.7851304009342156,0.7804593226936551,1,train
9804,.\objects\paintings\TheSermonOfSaintJohnTheBaptist\crops\person\TheSermonOfSaintJohnTheBaptist3.jpg,TheSermonOfSaintJohnTheBaptist,544,443.0,17.916473388671875,31.7842518373752,36.977366775401705,5.0,438.0,3450.4353890920256,0.9997261953823914,paintings,TheSermonOfSaintJohnTheBaptist,identity,0.9887133182844243,0.8143382352941176,0.8051470588235294,1,train
9820,.\objects\paintings\TheSermonOfSaintJohnTheBaptist\crops\person\TheSermonOfSaintJohnTheBaptist4.jpg,TheSermonOfSaintJohnTheBaptist,429,343.0,18.788293838500977,36.50454647061429,44.65854865826845,1.0,342.0,4099.277089782676,0.9999992611252008,paintings,TheSermonOfSaintJohnTheBaptist,identity,0.9970845481049563,0.7995337995337995,0.7972027972027972,1,train
9836,.\objects\paintings\TheSermonOfSaintJohnTheBaptist\crops\person\TheSermonOfSaintJohnTheBaptist5.jpg,TheSermonOfSaintJohnTheBaptist,153,125.0,16.733200073242188,28.95960530853272,34.25441950412072,2.0,123.0,2919.679726013157,0.9996568916573784,paintings,TheSermonOfSaintJohnTheBaptist,identity,0.984,0.8169934640522876,0.803921568627451,1,train
9900,.\objects\paintings\TheSermonOfSaintJohnTheBaptist\crops\person\TheSermonOfSaintJohnTheBaptist9.jpg,TheSermonOfSaintJohnTheBaptist,625,511.0,13.076696395874023,28.633790565796797,37.32530564376636,6.0,505.0,3649.764715439912,0.9997738912906036,paintings,TheSermonOfSaintJohnTheBaptist,identity,0.9882583170254403,0.8176,0.808,1,train
9917,.\objects\paintings\TheTriumphOfTheDeath\crops\person\TheTriumphOfTheDeath.jpg,TheTriumphOfTheDeath,1012,816.0,13.56466007232666,26.58072314791235,32.50110440765312,5.0,811.0,4578.2869385678405,0.9999900658107151,paintings,TheTriumphOfTheDeath,identity,0.9938725490196079,0.8063241106719368,0.8013833992094862,1,train
9965,.\objects\paintings\TheTriumphOfTheDeath\crops\person\TheTriumphOfTheDeath12.jpg,TheTriumphOfTheDeath,491,386.0,12.389495372772217,25.52660259681662,32.18733726623283,0.0,386.0,4222.77519503947,0.9997336445689582,paintings,TheTriumphOfTheDeath,identity,1.0,0.7861507128309573,0.7861507128309573,1,train
9981,.\objects\paintings\TheTriumphOfTheDeath\crops\person\TheTriumphOfTheDeath13.jpg,TheTriumphOfTheDeath,1795,1473.0,12.649110794067385,25.71684713794193,34.612267016867946,7.0,1466.0,4165.055205517976,0.999963857230251,paintings,TheTriumphOfTheDeath,identity,0.9952477936184657,0.8206128133704735,0.8167130919220056,1,train
9997,.\objects\paintings\TheTriumphOfTheDeath\crops\person\TheTriumphOfTheDeath14.jpg,TheTriumphOfTheDeath,367,281.0,14.899664878845217,31.694573893665844,39.24335817067029,3.0,278.0,4620.383671049929,1.0003383149040144,paintings,TheTriumphOfTheDeath,identity,0.9893238434163701,0.7656675749318801,0.7574931880108992,1,train
10029,.\objects\paintings\TheTriumphOfTheDeath\crops\person\TheTriumphOfTheDeath2.jpg,TheTriumphOfTheDeath,1412,1179.0,12.409673690795898,24.54037563066749,32.36875072555943,5.0,1174.0,4188.046491843306,0.9999029426235744,paintings,TheTriumphOfTheDeath,identity,0.9957591178965225,0.8349858356940509,0.8314447592067988,1,train
10045,.\objects\paintings\TheTriumphOfTheDeath\crops\person\TheTriumphOfTheDeath3.jpg,TheTriumphOfTheDeath,538,416.0,12.409673690795898,24.30040665200124,34.233290108725114,2.0,414.0,4313.262307760725,1.0002201078085449,paintings,TheTriumphOfTheDeath,identity,0.9951923076923077,0.7732342007434945,0.7695167286245354,1,train
10093,.\objects\paintings\TheTriumphOfTheDeath\crops\person\TheTriumphOfTheDeath6.jpg,TheTriumphOfTheDeath,4921,4213.0,13.856406211853027,24.12252857590016,29.864439825948995,9.0,4204.0,4885.383287146458,1.000036262928865,paintings,TheTriumphOfTheDeath,identity,0.9978637550439117,0.8561268034952245,0.8542979069294859,1,train
10109,.\objects\paintings\TheTriumphOfTheDeath\crops\person\TheTriumphOfTheDeath7.jpg,TheTriumphOfTheDeath,1517,1284.0,11.532562255859377,22.9887814322179,30.50296759552424,4.0,1280.0,4409.761601714801,0.9999410262848876,paintings,TheTriumphOfTheDeath,identity,0.9968847352024922,0.8464073829927489,0.8437705998681608,1,train
10125,.\objects\paintings\TheTriumphOfTheDeath\crops\person\TheTriumphOfTheDeath8.jpg,TheTriumphOfTheDeath,2305,1943.0,12.04159450531006,22.769401557655357,29.80596965434653,7.0,1936.0,4565.5791711041065,0.9999671179093046,paintings,TheTriumphOfTheDeath,identity,0.9963973237261966,0.8429501084598698,0.8399132321041215,1,train
10141,.\objects\paintings\TheTriumphOfTheDeath\crops\person\TheTriumphOfTheDeath9.jpg,TheTriumphOfTheDeath,246,199.0,8.426149368286133,21.620651592561348,33.80589961029063,1.0,198.0,4387.820313467509,1.0006133013031808,paintings,TheTriumphOfTheDeath,identity,0.9949748743718593,0.8089430894308943,0.8048780487804879,1,train
10190,.\objects\paintings\TheWeddingDance\crops\person\TheWeddingDance11.jpg,TheWeddingDance,238,184.0,17.521206855773926,38.089573042548224,51.07044040995814,1.0,183.0,1535.1913537754704,1.0017343418875806,paintings,TheWeddingDance,identity,0.9945652173913043,0.773109243697479,0.7689075630252101,1,train
10206,.\objects\paintings\TheWeddingDance\crops\person\TheWeddingDance12.jpg,TheWeddingDance,470,378.0,15.524141311645508,29.33973838727941,33.81735651622694,0.0,378.0,1794.627135897202,1.0010535150152382,paintings,TheWeddingDance,identity,1.0,0.8042553191489362,0.8042553191489362,1,train
10222,.\objects\paintings\TheWeddingDance\crops\person\TheWeddingDance13.jpg,TheWeddingDance,260,189.0,23.23789978027344,46.92523560826741,51.356220169407976,0.0,189.0,455.7242210860391,0.9993716530327668,paintings,TheWeddingDance,identity,1.0,0.7269230769230769,0.7269230769230769,1,train
10238,.\objects\paintings\TheWeddingDance\crops\person\TheWeddingDance14.jpg,TheWeddingDance,135,96.0,21.493870735168457,55.013653042415775,60.00163235046573,1.0,95.0,1086.9802116490464,0.999323091469738,paintings,TheWeddingDance,identity,0.9895833333333334,0.7111111111111111,0.7037037037037037,1,train
10254,.\objects\paintings\TheWeddingDance\crops\person\TheWeddingDance15.jpg,TheWeddingDance,614,470.0,13.56466007232666,28.728453941548125,40.60231864281695,4.0,466.0,941.8338042979306,1.0000549143632491,paintings,TheWeddingDance,identity,0.9914893617021276,0.7654723127035831,0.758957654723127,1,train
10270,.\objects\paintings\TheWeddingDance\crops\person\TheWeddingDance16.jpg,TheWeddingDance,408,319.0,17.029386520385742,40.96410108285264,51.816550323922165,4.0,315.0,516.3584399919894,1.000107974329666,paintings,TheWeddingDance,identity,0.987460815047022,0.7818627450980392,0.7720588235294118,1,train
10286,.\objects\paintings\TheWeddingDance\crops\person\TheWeddingDance17.jpg,TheWeddingDance,511,410.0,16.461965560913086,39.83143098645094,52.38423688986442,7.0,403.0,1546.8490119785758,1.000841889101503,paintings,TheWeddingDance,identity,0.9829268292682927,0.8023483365949119,0.7886497064579256,1,train
10302,.\objects\paintings\TheWeddingDance\crops\person\TheWeddingDance18.jpg,TheWeddingDance,164,130.0,23.07583713531494,52.525136929291946,61.439606619496,1.0,129.0,1466.9245647237942,0.9990914323103564,paintings,TheWeddingDance,identity,0.9923076923076923,0.7926829268292683,0.7865853658536586,1,train
10318,.\objects\paintings\TheWeddingDance\crops\person\TheWeddingDance19.jpg,TheWeddingDance,210,164.0,15.165714740753174,35.19416239348853,43.48575913043962,1.0,163.0,742.5136559567261,0.999470676729097,paintings,TheWeddingDance,identity,0.9939024390243902,0.780952380952381,0.7761904761904762,1,train
10334,.\objects\paintings\TheWeddingDance\crops\person\TheWeddingDance2.jpg,TheWeddingDance,85,57.0,23.60084724426269,42.16252316926655,41.0635663009103,0.0,57.0,1342.558379239037,1.0008074383087833,paintings,TheWeddingDance,identity,1.0,0.6705882352941176,0.6705882352941176,1,train
10350,.\objects\paintings\TheWeddingDance\crops\person\TheWeddingDance20.jpg,TheWeddingDance,236,165.0,15.264337539672852,38.031304171591096,47.39538962816948,2.0,163.0,1239.1715217542828,1.0004151937163333,paintings,TheWeddingDance,identity,0.9878787878787879,0.6991525423728814,0.690677966101695,1,train
10366,.\objects\paintings\TheWeddingDance\crops\person\TheWeddingDance21.jpg,TheWeddingDance,237,183.0,13.638181686401367,36.17023994883553,48.832188381593824,1.0,182.0,1524.212142471462,0.9997346516523294,paintings,TheWeddingDance,identity,0.994535519125683,0.7721518987341772,0.7679324894514767,1,train
10382,.\objects\paintings\TheWeddingDance\crops\person\TheWeddingDance22.jpg,TheWeddingDance,547,429.0,12.569805145263672,27.64515073371656,36.12584435749775,1.0,428.0,876.9528629510634,1.0001270736889047,paintings,TheWeddingDance,identity,0.9976689976689976,0.7842778793418648,0.7824497257769653,1,train
10414,.\objects\paintings\TheWeddingDance\crops\person\TheWeddingDance24.jpg,TheWeddingDance,178,133.0,18.41195297241211,38.76416810652367,47.789963520957286,0.0,133.0,1392.0949800201995,1.0004492182772622,paintings,TheWeddingDance,identity,1.0,0.7471910112359551,0.7471910112359551,1,train
10430,.\objects\paintings\TheWeddingDance\crops\person\TheWeddingDance25.jpg,TheWeddingDance,457,370.0,18.0407190322876,34.28083116879334,42.45455748984856,4.0,366.0,637.6475689545724,0.999964744035804,paintings,TheWeddingDance,identity,0.9891891891891892,0.8096280087527352,0.8008752735229759,1,train
10446,.\objects\paintings\TheWeddingDance\crops\person\TheWeddingDance26.jpg,TheWeddingDance,1715,1435.0,13.67479419708252,26.68350464084838,33.28657628870296,7.0,1428.0,1316.305195037228,1.0000746786341814,paintings,TheWeddingDance,identity,0.9951219512195122,0.8367346938775511,0.8326530612244898,1,train
10478,.\objects\paintings\TheWeddingDance\crops\person\TheWeddingDance28.jpg,TheWeddingDance,552,410.0,16.232617378234863,35.66980933968614,46.58845565907268,5.0,405.0,426.9511705718313,0.9999887713679037,paintings,TheWeddingDance,identity,0.9878048780487805,0.7427536231884058,0.7336956521739131,1,train
10494,.\objects\paintings\TheWeddingDance\crops\person\TheWeddingDance29.jpg,TheWeddingDance,910,724.0,16.18641471862793,33.10497827819698,42.16205787576292,5.0,719.0,829.0061875836981,1.0001597718893374,paintings,TheWeddingDance,identity,0.9930939226519337,0.7956043956043956,0.7901098901098901,1,train
10510,.\objects\paintings\TheWeddingDance\crops\person\TheWeddingDance3.jpg,TheWeddingDance,811,655.0,14.21267032623291,29.23548996630516,39.53399173389013,4.0,651.0,1036.200503622322,1.0001765770613325,paintings,TheWeddingDance,identity,0.9938931297709923,0.8076448828606658,0.8027127003699137,1,train
10526,.\objects\paintings\TheWeddingDance\crops\person\TheWeddingDance30.jpg,TheWeddingDance,1461,1200.0,14.81552267074585,28.82685119509697,36.49826695771662,10.0,1190.0,1777.511337035212,1.0001338752145754,paintings,TheWeddingDance,identity,0.9916666666666667,0.8213552361396304,0.8145106091718002,1,train
10542,.\objects\paintings\TheWeddingDance\crops\person\TheWeddingDance31.jpg,TheWeddingDance,892,717.0,17.77638816833496,33.19876848504134,41.5554195181894,9.0,708.0,653.9469372512108,0.999901409752474,paintings,TheWeddingDance,identity,0.9874476987447699,0.8038116591928252,0.7937219730941704,1,train
10558,.\objects\paintings\TheWeddingDance\crops\person\TheWeddingDance32.jpg,TheWeddingDance,664,539.0,16.431676864624023,31.539731060640268,39.65847345210376,0.0,539.0,1619.4706384728397,1.0002406653951377,paintings,TheWeddingDance,identity,1.0,0.8117469879518072,0.8117469879518072,1,train
10574,.\objects\paintings\TheWeddingDance\crops\person\TheWeddingDance33.jpg,TheWeddingDance,320,267.0,12.288206100463867,28.19736178180252,39.65235896223151,4.0,263.0,716.0107070418961,1.000006933209679,paintings,TheWeddingDance,identity,0.9850187265917603,0.834375,0.821875,1,train
